000031	中粮地产	3.84	-0.02	-0.52	3.85	3.86	3.81	3.86	    46.17	11323497	  0.45	          0.16	深圳	房地产开发	     181372.02	         69.65亿	20131029	479656.25	80.64	3591611.25	40607.91	
000032	深桑达Ａ	8.86	-0.01	-0.11	8.86	8.96	8.81	8.87	    76.25	5548656	  0.53	          0.27	深圳	通信设备	      23282.65	         20.63亿	20131029	88842.50	33.12	102532.65	9668.20	
000033	新都酒店	3.93	-0.01	-0.25	3.93	3.97	3.89	3.94	--  	7002056	  0.45	          0.54	深圳	酒店	      32940.19	         12.95亿	20131024	26104.72	56.75	13399.97	26816.05	
000034	深信泰丰	4.35	-0.10	-2.25	4.45	4.48	4.34	4.45	   199.06	15204048	  0.36	          1.02	深圳	通信设备	      34006.42	         14.79亿	20131023	9518.70	67.70	21089.74	7116.42	
000035	*ST科健	11.17	0.10	0.90	11.13	11.35	11.00	11.07	     1.40	31232894	  1.42	          1.48	深圳	通信设备	      18895.36	         21.11亿	20131022	431.46	-68.39	255.46	0.76	
000036	华联控股	2.99	0.01	0.34	2.98	3.02	2.97	2.98	    39.85	8962793	  0.39	          0.27	深圳	房地产开发	     112388.77	         33.60亿	20131028	185758.42	41.55	340429.78	10570.15	
000037	深南电Ａ	4.04	0.02	0.50	3.97	4.11	3.97	4.02	--  	4389406	  1.05	          0.32	深圳	电力	      33889.51	         13.69亿	20131025	135213.00	73.71	354510.84	193533.34	
000038	深大通	12.11	-0.01	-0.08	12.29	12.29	11.98	12.12	--  	4534864	  0.58	          1.51	深圳	房地产开发	       2488.19	          3.01亿	20131019	15181.29	69.51	62596.50	13.58	
000039	中集集团	14.03	0.12	0.86	13.95	14.30	13.83	13.91	    28.68	92973856	  0.52	          0.54	深圳	金属制品	     123154.45	        172.79亿	20131030	2012071.63	66.75	4304606.00	1315763.25	
000040	宝安地产	4.12	0.00	0.00	4.12	4.15	4.11	4.12	    16.40	3013841	  0.29	          0.16	深圳	房地产开发	      46408.19	         19.12亿	20131026	124812.47	65.86	320287.88	8867.05	
000042	深 长 城	25.65	-0.22	-0.85	25.99	25.99	25.50	25.87	    19.06	3882113	  0.14	          0.06	深圳	房地产开发	      23939.52	         61.40亿	20131022	289267.38	65.14	736819.13	5928.98	
000043	中航地产	6.04	-0.10	-1.63	6.13	6.19	6.01	6.14	   120.37	11332970	  0.52	          0.28	深圳	房地产开发	      66695.17	         40.28亿	20131030	286160.22	78.24	1297569.50	21643.37	
000045	深纺织Ａ	8.09	-0.21	-2.53	8.28	8.35	8.05	8.30	   414.36	21522670	  0.41	          0.92	深圳	纺织制造	      28702.18	         23.22亿	20131217	225664.67	20.91	155651.02	89569.45	
000046	泛海建设	4.48	-0.02	-0.44	4.53	4.53	4.47	4.50	    40.32	16052401	  1.07	          0.08	深圳	房地产开发	     454611.91	        203.67亿	20131026	843227.63	77.68	3811447.50	14355.99	
000048	康达尔	11.11	-0.13	-1.16	11.30	11.67	11.02	11.24	    85.66	60665760	  1.96	          1.41	深圳	饲料	      37985.87	         42.20亿	20131029	44984.73	59.61	59831.03	35301.71	
000049	德赛电池	66.01	-1.96	-2.88	67.98	67.98	66.00	67.97	    59.03	47554676	  0.59	          0.52	深圳	电子制造	      13682.91	         90.32亿	20131022	44729.15	72.02	184683.55	12155.20	
000050	深天马Ａ	10.94	-0.01	-0.09	10.96	11.08	10.85	10.95	    39.52	30117370	  0.40	          0.48	深圳	光学光电子	      57421.50	         62.82亿	20131028	145511.80	58.92	255609.81	408732.81	
000055	方大集团	5.75	-0.01	-0.17	5.74	5.82	5.73	5.76	    57.55	6574213	  0.56	          0.27	深圳	建筑装饰	      42085.42	         24.20亿	20131023	113278.57	51.14	151075.02	51787.96	
000056	*ST国商	21.60	-0.26	-1.19	21.86	21.98	21.51	21.86	     1.48	16729440	  0.46	          0.65	深圳	零售	      11921.29	         25.75亿	20131029	233985.80	53.52	11030.67	6235.06	
000058	深 赛 格	5.05	-0.04	-0.79	5.12	5.14	5.01	5.09	    52.88	24702562	  0.57	          0.91	深圳	零售	      53830.21	         27.18亿	20131028	125186.51	26.13	97471.93	4271.76	
000059	辽通化工	5.25	-0.09	-1.69	5.30	5.39	5.23	5.34	--  	49990860	  0.42	          0.79	辽宁	石油化工	     120050.02	         63.03亿	20131024	678889.88	78.00	1088222.63	1723496.25	
000060	中金岭南	6.36	0.00	0.00	6.38	6.42	6.33	6.36	    57.87	26827918	  0.62	          0.20	深圳	有色金属	     206102.34	        131.08亿	20131030	546996.31	52.14	472838.41	377936.69	
000061	农 产 品	8.03	-0.03	-0.37	8.10	8.19	7.95	8.06	   171.52	50993636	  0.42	          0.46	深圳	贸易	     136831.84	        109.88亿	20131217	483519.31	49.68	305900.06	283229.41	
000062	深圳华强	11.46	-0.20	-1.72	11.68	11.74	11.26	11.66	    50.02	66030596	  0.92	          0.86	深圳	零售	      66694.22	         76.43亿	20131016	159913.16	67.15	291367.41	24926.40	
000063	中兴通讯	14.40	-0.07	-0.48	14.45	14.59	14.37	14.47	    67.31	209122240	  0.63	          0.52	深圳	通信设备	     280022.88	        403.23亿	20131023	2162072.50	77.51	7614241.00	755394.19	
000065	北方国际	12.22	0.47	4.00	11.66	12.81	11.66	11.75	    43.21	86707376	  2.64	          3.33	深圳	建筑装饰	      21116.83	         25.80亿	20131029	68889.36	77.94	335480.78	13874.55	
000066	长城电脑	3.94	0.36	10.06	3.94	3.94	3.94	3.58	--  	56374036	  3.07	          1.08	深圳	计算机设备	     132357.02	         52.15亿	20131115	268194.22	77.16	3081712.75	400373.31	
000068	华控赛格	5.49	-0.21	-3.68	5.71	5.75	5.45	5.70	--  	18351144	  0.42	          0.37	深圳	综合	      89666.79	         49.23亿	20131026	20560.80	69.92	41647.40	21714.65	
000069	华侨城Ａ	5.32	-0.08	-1.48	5.38	5.41	5.28	5.40	     9.99	129849296	  1.28	          0.77	深圳	房地产开发	     315231.50	        167.70亿	20131022	2231253.50	70.26	5841270.00	1452180.13	
000070	特发信息	10.68	-0.04	-0.37	10.71	10.80	10.62	10.72	    40.40	19128912	  0.42	          0.75	深圳	通信设备	      23752.09	         25.37亿	20131214	101360.48	47.63	140921.63	30879.20	
000078	海王生物	8.09	0.40	5.20	7.72	8.27	7.68	7.69	    75.96	315796608	  2.59	          6.06	深圳	生物制品	      65156.44	         52.71亿	20131214	146593.92	74.87	571688.38	44529.25	
