002256	彩虹精化	8.96	-0.06	-0.67	9.17	9.28	8.90	9.02	    37.18	76208608	  1.54	          2.68	深圳	化学制品	      31320.00	         28.06亿	20131028	50151.04	18.72	46644.30	4068.60	
002258	利尔化学	13.20	0.11	0.84	13.14	13.40	13.09	13.09	    20.46	31700376	  1.84	          1.19	四川	化学制品	      20039.76	         26.45亿	20131019	108293.67	19.98	77393.51	55610.46	
002259	升达林业	6.26	0.06	0.97	6.20	6.46	6.11	6.20	   412.30	49128964	  1.18	          1.30	四川	家用轻工	      60307.42	         37.75亿	20131029	83173.03	67.25	121710.11	86929.16	
002260	伊 立 浦	13.38	-0.25	-1.83	13.75	13.80	13.33	13.63	   158.20	26545118	  1.19	          1.67	广东	白色家电	      11753.66	         15.73亿	20131029	32280.16	37.56	37844.16	11972.97	
002261	拓维信息	28.73	-1.19	-3.98	29.52	29.95	28.22	29.92	   213.25	449992128	  1.03	          8.36	湖南	网络服务	      18497.58	         53.14亿	20131025	83905.76	9.67	71878.56	10563.67	
002262	恩华药业	27.40	0.40	1.48	27.01	27.53	26.70	27.00	    46.19	47253056	  1.13	          0.63	江苏	化学制药	      27430.30	         75.16亿	20131025	80751.80	47.92	116610.26	22446.72	
002263	大 东 南	5.77	0.03	0.52	5.76	5.89	5.63	5.74	--  	110185496	  1.38	          2.82	浙江	包装印刷	      68089.71	         39.29亿	20131028	245910.80	19.49	103550.16	78409.11	
002264	新 华 都	8.80	-0.17	-1.90	8.89	8.98	8.56	8.97	--  	140931888	  0.91	          3.18	福建	零售	      50425.60	         44.37亿	20131026	124045.12	65.78	254911.70	34507.00	
002265	*ST西仪	7.29	0.35	5.04	7.05	7.29	7.05	6.94	--  	23889454	  2.32	          1.16	云南	汽车部件	      28372.59	         20.68亿	20131028	49673.65	37.36	45613.59	23108.67	
002266	浙富控股	8.61	-0.13	-1.49	8.80	8.84	8.53	8.74	   126.65	139229296	  1.60	          2.29	浙江	电气设备	      70223.84	         60.46亿	20140102	222672.59	31.87	246941.47	49296.35	
002267	陕天然气	9.77	-0.03	-0.31	9.80	9.88	9.72	9.80	    32.37	28346544	  1.47	          0.29	陕西	燃气	      99710.15	         97.42亿	20131030	304043.50	61.85	111469.65	532754.44	
002268	卫 士 通	37.68	-0.31	-0.82	37.90	39.68	36.00	37.99	   907.98	165683104	  0.92	          2.66	四川	计算机应用	      16486.71	         62.12亿	20131026	52763.61	24.90	66465.06	10565.52	
002269	美邦服饰	11.25	0.27	2.46	11.00	11.34	10.81	10.98	    22.17	41490548	  1.61	          0.37	上海	服装家纺	     100500.00	        113.06亿	20131019	376189.47	49.34	424158.56	202259.02	
002270	法因数控	9.80	-0.20	-2.00	10.00	10.48	9.72	10.00	   100.50	183367744	  1.16	         15.13	山东	通用机械	      12008.76	         11.77亿	20131025	57706.25	29.82	42485.90	27963.61	
002271	东方雨虹	25.04	-0.06	-0.24	25.23	25.23	24.81	25.10	    29.13	52788200	  0.80	          1.00	北京	建筑材料	      21112.33	         52.87亿	20131205	153143.13	54.42	245127.20	54832.06	
002272	川润股份	4.66	-0.03	-0.64	4.69	4.70	4.59	4.69	--  	24523550	  1.46	          1.76	四川	通用机械	      29889.78	         13.93亿	20131026	123188.77	34.63	134163.02	39065.09	
002273	水晶光电	20.19	-0.23	-1.13	20.47	20.68	19.70	20.42	    61.26	370109952	  1.33	          5.45	浙江	光学光电子	      33580.87	         67.80亿	20131028	110485.62	8.52	65940.38	49910.79	
002274	华昌化工	6.95	-0.03	-0.43	7.00	7.15	6.90	6.98	--  	18419508	  2.23	          1.03	江苏	化学制品	      25528.84	         17.74亿	20131205	181995.97	61.87	152032.31	150523.80	
002275	桂林三金	15.03	0.01	0.07	15.15	15.18	14.80	15.02	    21.25	27885330	  1.58	          0.36	广西	中药	      51996.32	         78.15亿	20131025	209591.31	18.85	173561.36	32235.75	
002276	万马电缆	4.89	-0.06	-1.21	4.98	5.00	4.86	4.95	    25.37	27046282	  1.40	          0.68	浙江	电气设备	      81702.18	         39.95亿	20131126	241089.16	40.06	295008.34	57580.86	
002277	友阿股份	13.71	0.01	0.07	13.60	13.84	13.41	13.70	    15.71	249888384	  1.13	          3.28	湖南	零售	      55872.00	         76.60亿	20131011	257738.75	50.31	343605.41	94964.66	
002278	神开股份	12.60	-0.25	-1.95	12.85	13.10	12.55	12.85	    54.30	135284832	  1.33	          6.02	上海	专用设备	      17611.31	         22.19亿	20131026	116585.41	24.50	131570.30	16965.40	
002279	久其软件	16.06	0.56	3.61	16.17	16.97	15.97	15.50	   406.58	143482128	  1.78	          5.86	北京	计算机应用	      14984.42	         24.06亿	20131029	65452.43	2.50	30806.38	14929.32	
002280	新世纪	0.00	--  	--  	--  	--  	--  	13.71	--  	0	  0.00	          0.00	浙江	计算机应用	       5519.68	          7.57亿	20140129	42538.64	14.62	31570.21	6641.21	
002281	光迅科技	40.00	2.00	5.26	37.98	40.20	37.76	38.00	    42.59	292419872	  2.78	          4.63	湖北	通信设备	      16000.00	         64.00亿	20131205	165013.13	38.96	204582.91	56546.56	
002282	博深工具	8.68	-0.09	-1.03	8.73	8.88	8.58	8.77	    41.28	25297066	  1.48	          2.54	河北	通用机械	      11420.05	          9.91亿	20131026	79977.21	32.81	69171.23	26631.35	
002283	天润曲轴	6.20	0.00	0.00	6.17	6.30	6.06	6.20	    34.27	59771572	  1.44	          1.73	山东	汽车部件	      55941.17	         34.68亿	20131024	304348.13	31.11	164898.55	113424.07	
002284	亚太股份	10.25	0.00	0.00	10.32	10.36	10.07	10.25	    22.45	51027864	  1.10	          1.98	浙江	汽车部件	      25265.05	         25.90亿	20131025	117124.61	50.59	140049.05	57752.36	
002285	世联行	20.06	-0.94	-4.48	20.80	20.94	20.00	21.00	    31.25	74763640	  0.80	          0.87	深圳	房地产开发	      42418.55	         85.09亿	20131218	159487.13	22.01	164079.75	22119.87	
002286	保龄宝	17.56	-0.14	-0.79	17.67	17.80	17.33	17.70	    62.95	33256724	  1.10	          2.63	山东	农产品加工	       7191.68	         12.63亿	20131205	142798.38	14.46	90002.28	59221.11	
002287	奇正藏药	22.45	-0.07	-0.31	22.50	22.90	22.12	22.52	    44.89	31641066	  1.68	          0.35	西藏	中药	      40600.00	         91.15亿	20131028	134767.02	5.19	111402.92	19383.30	
002288	超华科技	8.90	0.40	4.71	9.00	9.35	8.56	8.50	    78.33	277856064	  3.94	         11.90	广东	元件	      26332.92	         23.44亿	20131025	113639.76	48.93	143829.27	59143.25	
002289	宇顺电子	19.44	-0.27	-1.37	19.64	19.97	19.35	19.71	--  	50346480	  1.31	          4.90	深圳	光学光电子	       5252.08	         10.21亿	20140109	73882.13	63.04	144388.88	41705.79	
002290	禾盛新材	0.00	--  	--  	--  	--  	--  	10.50	    55.55	0	  0.00	          0.00	江苏	白色家电	      12461.58	         13.08亿	20131028	97222.63	24.14	100165.80	19877.72	
002291	星期六	5.65	0.02	0.36	5.62	5.68	5.56	5.63	    58.25	10694144	  1.22	          0.52	广东	服装家纺	      36335.00	         20.53亿	20131028	161264.31	40.01	229724.77	16399.07	
002292	奥飞动漫	42.00	2.02	5.05	39.93	42.36	38.80	39.98	   132.69	541700288	  1.75	          4.16	广东	传媒	      31939.19	        134.14亿	20131029	160391.63	35.43	209268.36	18395.60	
002293	罗莱家纺	22.21	-0.14	-0.63	22.34	22.50	21.77	22.35	    19.72	42906912	  1.55	          0.69	江苏	服装家纺	      28072.61	         62.35亿	20131026	203068.55	17.62	177742.09	32576.55	
002294	信立泰	32.52	-0.07	-0.21	32.93	32.93	32.28	32.59	    26.91	136180480	  1.02	          1.46	深圳	化学制药	      28698.32	         93.33亿	20131108	289154.50	12.89	235428.02	53034.48	
002295	精艺股份	5.87	0.05	0.86	5.84	5.95	5.80	5.82	--  	16203538	  1.69	          1.52	广东	有色金属	      18151.18	         10.65亿	20131026	82656.23	39.73	99287.03	31927.30	
002296	辉煌科技	23.48	-0.70	-2.89	24.18	24.50	23.42	24.18	   273.66	64644740	  1.09	          3.46	河南	计算机应用	       7801.50	         18.32亿	20131231	69145.33	30.68	79769.20	10224.25	
002297	博云新材	9.96	0.13	1.32	9.85	9.96	9.55	9.83	   229.76	96441912	  2.26	          4.66	湖南	非汽车交运	      21180.75	         21.10亿	20140120	60687.30	53.94	59720.93	46308.48	
002298	鑫龙电器	7.96	-0.01	-0.13	8.10	8.15	7.82	7.97	    33.71	168241472	  1.80	          6.20	安徽	电气设备	      33946.05	         27.02亿	20131025	127046.37	41.04	176593.17	22360.17	
002299	圣农发展	8.41	0.05	0.60	8.33	8.49	8.29	8.36	--  	58157248	  1.48	          0.77	福建	畜禽养殖	      89733.39	         75.47亿	20131028	310563.28	57.90	282106.25	408210.19	
002300	太阳电缆	8.50	-0.08	-0.93	8.58	8.74	8.43	8.58	    20.85	39584056	  1.52	          1.54	福建	电气设备	      30146.53	         25.62亿	20131028	111331.26	58.80	161969.27	67321.03	
002301	齐心文具	9.00	-0.17	-1.85	9.11	9.23	8.90	9.17	   169.58	38319752	  1.32	          1.24	深圳	家用轻工	      34120.00	         30.71亿	20140129	111581.35	36.96	109049.05	10780.32	
002302	西部建设	11.47	0.17	1.50	11.39	11.58	11.35	11.30	    17.69	48863772	  2.73	          1.57	新疆	建筑材料	      27091.33	         31.07亿	20140113	268079.19	66.91	623271.63	226298.95	
002303	美盈森	22.00	0.33	1.52	21.51	22.55	21.22	21.67	    48.69	146788544	  2.32	          3.71	深圳	包装印刷	      18007.41	         39.62亿	20131029	191139.31	16.48	131520.91	71027.21	
002304	洋河股份	42.82	1.30	3.13	41.52	43.15	41.40	41.52	     7.71	296628608	  1.92	          0.81	江苏	饮料制造	      86403.04	        369.98亿	20131029	1697809.75	36.42	1647249.63	357712.63	
002305	南国置业	0.00	--  	--  	--  	--  	--  	6.33	    26.45	0	  0.00	          0.00	湖北	房地产开发	      60083.25	         38.03亿	20131205	222928.75	69.49	728272.50	523.87	
002306	湘鄂情	6.18	0.08	1.31	6.17	6.49	6.10	6.10	--  	79075552	  1.34	          2.18	北京	餐饮	      57872.80	         35.77亿	20131211	89071.25	55.41	83422.58	38055.58	
002307	北新路桥	5.25	0.04	0.77	5.24	5.31	5.20	5.21	    46.86	19252528	  1.63	          0.86	新疆	建筑装饰	      42871.32	         22.51亿	20131025	128528.71	82.65	489811.94	68564.88	
002308	威创股份	8.60	0.01	0.12	8.65	8.80	8.44	8.59	    28.34	127349560	  1.30	          1.77	广东	计算机设备	      83549.79	         71.85亿	20131029	202798.67	7.83	170219.66	10847.16	
002309	中利科技	18.98	0.18	0.96	18.77	19.18	18.41	18.80	--  	112487440	  1.37	          2.21	江苏	电气设备	      27006.00	         51.26亿	20131028	230650.09	78.84	894887.13	294034.22	
002310	东方园林	29.14	0.04	0.14	29.00	29.83	28.90	29.10	    29.03	186551232	  1.66	          2.12	北京	建筑装饰	      30005.40	         87.44亿	20131217	317536.78	63.85	867185.19	4429.60	
002311	海大集团	10.48	-0.05	-0.47	10.59	10.64	10.28	10.53	    23.68	84757200	  2.11	          0.82	广东	饲料	      99243.72	        104.01亿	20131205	317697.28	53.40	363742.84	234940.97	
002312	三泰电子	23.55	-1.44	-5.76	25.07	25.19	23.55	24.99	  1978.61	205829184	  1.39	          3.42	四川	计算机设备	      24905.56	         58.65亿	20131028	76271.43	41.60	92657.81	10513.53	
002313	日海通讯	14.35	-0.04	-0.28	14.38	14.75	14.10	14.39	    23.36	168823088	  1.47	          4.97	深圳	通信设备	      23497.50	         33.72亿	20131029	208690.72	39.52	310949.66	29098.13	
002314	雅致股份	7.08	0.01	0.14	7.06	7.13	7.04	7.07	--  	16831926	  1.50	          0.88	深圳	建筑材料	      26996.73	         19.11亿	20131029	178460.47	52.10	206215.86	152931.38	
002315	焦点科技	57.74	-1.26	-2.14	58.99	59.30	56.05	59.00	    51.28	306474656	  1.07	          9.01	江苏	网络服务	       5920.45	         34.18亿	20131025	173829.27	13.40	176921.42	2694.56	
002316	键桥通讯	8.94	-0.08	-0.89	9.02	9.09	8.87	9.02	    95.83	44687084	  1.03	          1.26	深圳	通信设备	      39312.00	         35.14亿	20131029	90089.40	53.89	161906.38	13764.19	
002317	众生药业	22.83	-0.02	-0.09	22.95	23.27	22.50	22.85	    44.85	111195376	  1.27	          2.20	广东	中药	      22011.65	         50.25亿	20131029	163413.63	8.82	134057.59	32742.48	
002318	久立特材	18.20	-0.15	-0.82	18.33	18.71	17.98	18.35	    24.86	103697952	  1.83	          1.91	浙江	钢铁	      29693.03	         54.04亿	20131028	174001.13	40.35	156388.27	87836.96	
002319	乐通股份	7.79	-0.20	-2.50	7.98	8.03	7.74	7.99	    72.07	64068884	  1.60	          4.08	广东	化学制品	      19963.85	         15.55亿	20131028	54786.45	33.73	43511.75	19666.69	
002320	海峡股份	9.98	0.06	0.60	9.84	10.13	9.75	9.92	    36.39	94424152	  1.43	          2.23	海南	航运	      42587.55	         42.50亿	20131025	189668.47	2.08	89128.43	49787.18	
002321	华英农业	5.75	-0.01	-0.17	5.74	5.76	5.69	5.76	--  	25363922	  1.40	          1.52	河南	畜禽养殖	      29138.25	         16.75亿	20131205	148591.56	56.68	190767.13	109454.92	
002322	理工监测	13.35	0.03	0.23	13.32	13.55	13.12	13.32	    38.27	89001056	  1.89	          2.59	浙江	电气设备	      25706.60	         34.32亿	20131028	117666.01	4.30	92030.90	21319.85	
002323	中联电气	15.80	0.06	0.38	15.73	15.95	15.45	15.74	    43.13	27131564	  2.12	          2.07	江苏	电气设备	       8350.16	         13.19亿	20131218	85619.11	15.53	67771.43	26087.50	
002324	普利特	16.18	-0.10	-0.61	16.29	16.43	15.98	16.28	    23.86	43741092	  1.13	          1.76	上海	塑料	      15367.70	         24.86亿	20131025	137770.27	24.13	123819.17	33532.60	
002325	洪涛股份	9.27	0.27	3.00	9.01	9.35	8.99	9.00	    25.00	94450776	  1.73	          2.15	深圳	建筑装饰	      47654.21	         44.18亿	20140114	173925.70	47.31	292682.06	18653.40	
002326	永太科技	12.96	0.46	3.68	12.59	13.15	12.45	12.50	    80.26	81839016	  1.79	          4.56	浙江	化学制品	      13964.62	         18.10亿	20131022	101450.25	44.31	74769.81	69888.66	
002327	富安娜	14.59	0.13	0.90	14.71	14.94	14.42	14.46	    16.70	56722848	  2.65	          2.30	深圳	服装家纺	      16823.59	         24.55亿	20131023	168801.81	21.94	149391.80	36898.75	
002328	新朋股份	10.37	0.00	0.00	10.38	10.44	10.18	10.37	   113.63	24785114	  0.95	          0.73	上海	汽车部件	      32719.51	         33.93亿	20131028	203075.55	28.02	163837.77	122438.72	
002329	皇氏乳业	12.31	-0.08	-0.65	12.38	12.47	12.23	12.39	    74.20	32602558	  1.62	          2.59	广西	食品加工	      10174.09	         12.52亿	20131028	78448.23	27.12	50122.25	42218.54	
002330	得利斯	5.37	-0.03	-0.56	5.35	5.43	5.33	5.40	    52.37	15651993	  1.69	          0.95	山东	食品加工	      30742.00	         16.51亿	20131026	131504.22	15.20	64370.00	80061.76	
002331	皖通科技	12.75	0.90	7.59	11.86	12.98	11.24	11.85	    43.12	263059568	  1.59	         18.19	安徽	计算机应用	      11852.48	         15.11亿	20131028	73429.68	34.72	86021.31	13494.84	
002332	仙琚制药	13.91	-0.06	-0.43	13.81	13.99	13.65	13.97	    62.72	55396816	  1.96	          1.33	浙江	化学制药	      30060.08	         41.81亿	20131029	115307.67	58.22	153217.02	71758.25	
002333	罗普斯金	11.02	0.11	1.01	10.91	11.12	10.70	10.91	    30.06	50568768	  0.86	          1.91	江苏	建筑材料	      24253.74	         26.73亿	20131025	131810.06	9.59	56228.80	25993.75	
002334	英威腾	16.38	0.52	3.28	15.94	16.59	15.77	15.86	    49.12	121049240	  1.65	          3.29	深圳	电气设备	      22696.03	         37.18亿	20131205	126783.95	14.34	103296.55	9547.01	
002335	科华恒盛	16.30	-0.17	-1.03	16.48	16.50	16.07	16.47	    34.64	35354448	  1.39	          1.20	福建	电气设备	      18075.67	         29.46亿	20131029	100924.43	23.87	91058.80	23991.67	
002336	人人乐	9.53	-0.02	-0.21	9.55	9.64	9.48	9.55	   181.26	23654878	  1.91	          0.62	深圳	零售	      40000.00	         38.12亿	20140113	328701.19	55.97	561444.19	61033.35	
002337	赛象科技	11.73	-0.08	-0.68	11.75	11.98	11.52	11.81	    50.45	31314206	  1.28	          1.46	天津	专用设备	      18266.00	         21.43亿	20131028	128117.67	28.25	146969.95	26799.89	
002338	奥普光电	26.90	-0.34	-1.25	27.00	27.23	26.21	27.24	    61.95	51399860	  1.16	          1.62	吉林	仪器仪表	      11863.95	         31.91亿	20131029	64572.68	16.22	61805.73	16416.04	
002339	积成电子	11.15	0.37	3.43	10.90	11.25	10.73	10.78	    55.28	180697680	  2.46	          6.62	山东	电气设备	      24693.09	         27.53亿	20140121	118847.77	20.83	121670.17	4050.13	
002340	格林美	10.96	0.14	1.29	10.82	11.27	10.76	10.82	    52.90	297999776	  2.14	          3.59	深圳	金属非金属	      75344.96	         82.58亿	20131028	231141.45	63.98	345026.44	195360.88	
002341	新纶科技	17.50	0.01	0.06	17.45	17.68	17.34	17.49	    52.26	36070212	  1.54	          1.34	深圳	其他电子	      15412.40	         26.97亿	20140122	146422.38	47.11	176951.67	53801.66	
002342	巨力索具	6.03	-0.04	-0.66	6.07	6.13	5.94	6.07	    57.20	24158492	  1.13	          0.51	河北	金属制品	      78432.00	         47.29亿	20140129	237165.27	45.63	244857.20	149932.13	
002343	禾欣股份	8.40	-0.06	-0.71	8.46	8.47	8.31	8.46	    27.58	26085418	  1.41	          2.52	浙江	塑料	      12342.50	         10.37亿	20131029	117092.61	21.98	114594.51	43912.28	
002344	海宁皮城	16.15	-0.13	-0.80	16.30	16.39	15.95	16.28	    17.20	130077400	  0.80	          0.73	浙江	零售	     109504.92	        176.85亿	20140124	355674.19	49.13	368727.69	42468.90	
002345	潮宏基	11.69	-0.14	-1.18	11.82	11.82	11.60	11.83	    26.20	43003356	  1.32	          1.02	广东	家用轻工	      35824.98	         41.88亿	20131205	220507.17	30.88	234349.42	17449.67	
002346	柘中建设	0.00	--  	--  	--  	--  	--  	12.52	   425.87	0	  0.00	          0.00	上海	建筑材料	       3500.00	          4.38亿	20140130	95088.31	5.77	77552.68	16321.85	
002347	泰尔重工	7.30	0.05	0.69	7.27	7.42	7.22	7.25	    49.45	24844626	  1.81	          3.61	安徽	通用机械	       9389.50	          6.85亿	20131026	93258.31	46.44	114460.45	30828.13	
002348	高乐股份	7.78	0.19	2.50	7.63	7.91	7.40	7.59	    40.38	280647328	  2.34	         11.28	广东	家用轻工	      32266.40	         25.10亿	20131029	116341.07	6.16	85950.16	11834.21	
002349	精华制药	15.02	1.37	10.04	15.02	15.02	15.02	13.65	    69.44	7479119	  0.20	          0.25	江苏	中药	      19709.25	         29.60亿	20131020	64798.28	26.06	49058.60	25314.77	
002350	北京科锐	11.57	-0.25	-2.12	11.83	11.96	11.46	11.82	    54.28	62330600	  1.06	          2.44	北京	电气设备	      21821.63	         25.25亿	20131026	99435.01	30.79	114774.00	17934.27	
002351	漫步者	14.01	0.74	5.58	13.16	14.25	12.89	13.27	    43.80	188013408	  2.21	         11.51	深圳	电子制造	      11998.80	         16.81亿	20131029	161495.50	6.42	142504.97	23824.74	
002352	鼎泰新材	23.37	-0.21	-0.89	23.50	23.57	23.08	23.58	    36.39	35641476	  1.20	          3.38	安徽	金属制品	       4521.20	         10.57亿	20140115	74156.40	32.70	82310.96	21077.50	
002353	杰瑞股份	80.00	-0.88	-1.09	81.02	81.50	79.36	80.88	    50.43	138586560	  0.73	          0.54	山东	专用设备	      31804.42	        254.44亿	20140130	372981.16	46.10	542305.63	93341.91	
002354	科冕木业	54.47	4.95	10.00	52.88	54.47	52.00	49.52	   331.89	666788416	  3.60	         24.14	辽宁	家用轻工	       5121.87	         27.90亿	20131026	47127.95	52.21	48408.68	35779.36	
002355	兴民钢圈	7.60	0.01	0.13	7.58	7.73	7.46	7.59	    42.56	169149648	  1.11	          4.80	山东	汽车部件	      46354.91	         35.23亿	20140118	192127.63	36.00	189578.17	67637.91	
002356	浩宁达	33.00	2.05	6.62	30.47	33.77	30.40	30.95	   288.66	98662984	  2.04	          3.79	深圳	电气设备	       8000.00	         26.40亿	20131029	92162.75	30.81	113689.70	9655.65	
002357	富临运业	14.24	-0.11	-0.77	14.38	14.40	13.95	14.35	    35.58	24412884	  1.04	          0.89	四川	公交	      19385.56	         27.61亿	20131029	65378.10	37.00	42981.40	39135.65	
002358	森源电气	24.07	0.21	0.88	24.50	25.23	23.61	23.86	    40.86	45153032	  1.20	          1.24	河南	电气设备	      14807.08	         35.64亿	20131205	196583.02	26.88	210751.25	55930.88	
002359	齐星铁塔	7.11	-0.03	-0.42	7.15	7.20	7.06	7.14	   136.09	24174916	  1.14	          1.26	山东	电气设备	      27035.05	         19.22亿	20131205	102475.21	36.00	108680.85	39957.19	
002360	同德化工	10.99	0.25	2.33	10.79	11.14	10.70	10.74	    16.08	56040372	  2.16	          4.67	山西	化学制品	      10978.46	         12.07亿	20131028	75409.05	22.98	50800.18	25630.52	
002361	神剑股份	6.79	-0.09	-1.31	6.84	6.94	6.71	6.88	    33.81	57352512	  1.38	          4.62	安徽	化学制品	      18249.19	         12.39亿	20131025	60547.96	45.89	71787.60	17195.15	
002362	汉王科技	15.40	-0.50	-3.14	15.90	16.05	15.28	15.90	--  	141606480	  0.98	          7.24	北京	计算机应用	      12542.69	         19.32亿	20131026	87112.18	11.68	58195.58	28190.21	
002363	隆基机械	17.33	0.26	1.52	17.12	17.40	16.90	17.07	    42.32	21785028	  1.65	          1.06	山东	汽车部件	      12000.00	         20.80亿	20131205	127143.86	37.74	115286.76	80282.91	
002364	中恒电气	15.44	0.05	0.32	15.40	15.95	15.17	15.39	    55.94	88256176	  1.37	          3.07	浙江	电气设备	      18561.64	         28.66亿	20131204	82193.75	10.33	70591.88	10331.65	
002365	永安药业	9.40	0.12	1.29	9.30	9.53	9.20	9.28	    53.10	50218368	  2.17	          4.52	湖北	化学制药	      11863.20	         11.15亿	20131026	108174.11	9.39	49483.39	52742.78	
002366	丹甫股份	10.95	0.16	1.48	10.78	11.12	10.61	10.79	    31.69	40773576	  1.61	          3.70	四川	白色家电	      10092.16	         11.05亿	20131022	73673.93	18.28	66090.93	20343.54	
002367	康力电梯	16.23	-0.09	-0.55	16.28	16.50	16.10	16.32	    24.99	48581700	  0.99	          1.34	江苏	专用设备	      22259.36	         36.13亿	20140117	162150.81	44.38	212769.16	51470.09	
002368	太极股份	37.31	1.30	3.61	36.00	37.90	35.16	36.01	    89.63	394211392	  1.83	          4.74	北京	计算机应用	      22649.66	         84.51亿	20131226	119663.97	54.36	200746.22	2341.84	
002369	卓翼科技	25.45	-0.45	-1.74	25.88	26.09	24.80	25.90	    64.44	233119920	  1.23	          5.88	深圳	电子制造	      15550.19	         39.58亿	20131129	134744.02	33.83	105124.85	50252.28	
002370	亚太药业	20.69	0.14	0.68	20.50	21.35	20.28	20.55	--  	29464568	  0.73	          1.24	浙江	化学制药	      11445.90	         23.68亿	20131026	70022.38	8.57	45251.71	23833.29	
002371	七星电子	25.10	0.30	1.21	24.73	25.72	24.51	24.80	    83.54	139472192	  1.53	          1.71	北京	半导体	      32635.25	         81.91亿	20131026	180048.27	48.41	164318.81	52788.68	
002372	伟星新材	16.34	-0.26	-1.57	16.50	16.70	16.27	16.60	    17.70	55040848	  0.88	          1.13	浙江	建筑材料	      29611.40	         48.39亿	20140115	186027.92	16.80	134403.81	54405.01	
002373	联信永益	17.93	0.98	5.78	17.30	17.97	16.70	16.95	--  	123294704	  1.16	          5.25	北京	计算机应用	      13483.82	         24.18亿	20131029	48525.34	43.77	57494.35	25993.20	
002374	丽鹏股份	7.32	-0.08	-1.08	7.40	7.45	7.26	7.40	    40.86	30881988	  1.47	          3.01	山东	包装印刷	      13991.66	         10.24亿	20131107	79660.15	32.83	60895.35	43820.81	
002375	亚厦股份	25.85	-0.21	-0.81	26.05	26.33	25.71	26.06	    19.59	126691024	  1.48	          0.93	浙江	建筑装饰	      52297.12	        135.19亿	20131231	408091.38	60.65	934630.63	40892.48	
002376	新北洋	13.73	-0.26	-1.86	13.90	14.21	13.45	13.99	    50.17	199145120	  1.01	          3.24	山东	计算机设备	      44574.80	         61.20亿	20131122	147325.66	27.52	114062.02	37853.75	
002377	国创高新	8.10	0.19	2.40	7.93	8.17	7.81	7.91	   180.04	34397672	  2.33	          2.01	湖北	石油化工	      21400.00	         17.33亿	20140116	73693.41	63.04	179625.41	12763.82	
002378	章源钨业	17.65	-0.09	-0.51	17.60	17.89	17.28	17.74	    59.53	40523576	  2.35	          0.54	江西	有色金属	      42821.35	         75.58亿	20131029	141019.63	54.92	160182.52	106059.57	
002379	鲁丰环保	7.35	-0.05	-0.68	7.30	7.77	7.27	7.40	   337.65	492490016	  2.07	         19.94	山东	有色金属	      33251.00	         24.44亿	20140124	166184.88	73.80	233783.70	125648.57	
002380	科远股份	37.58	0.29	0.78	37.30	38.17	36.44	37.29	    78.89	64154620	  1.74	          5.35	江苏	计算机应用	       3204.76	         12.04亿	20131028	90345.06	14.90	82772.46	9148.56	
002381	双箭股份	14.35	1.03	7.73	13.44	14.65	13.30	13.32	    23.92	324870080	  2.52	         16.75	浙江	橡胶	      13916.24	         19.97亿	20131026	103610.26	21.05	96173.16	29549.46	
002382	蓝帆股份	11.96	0.17	1.44	11.82	12.40	11.60	11.79	    60.77	71275800	  4.45	          2.49	山东	塑料	      23978.24	         28.68亿	20131026	97299.70	46.89	73061.18	52150.48	
002383	合众思壮	21.43	-0.27	-1.24	22.59	22.60	21.28	21.70	--  	122638288	  1.57	          6.86	北京	计算机设备	       8141.10	         17.45亿	20131026	136946.42	14.79	75164.48	24045.32	
002384	东山精密	25.10	-0.72	-2.79	25.80	25.86	24.95	25.82	   188.80	56171608	  1.34	          1.11	江苏	电子制造	      20020.65	         50.25亿	20131026	135073.75	54.25	173996.47	99582.78	
002385	大北农	14.61	0.17	1.18	14.45	14.87	14.39	14.44	    39.38	172249296	  1.22	          1.28	北京	饲料	      91699.07	        133.97亿	20131029	452396.16	35.17	392249.13	163542.52	
002386	天原集团	7.20	-0.03	-0.41	7.25	7.32	7.17	7.23	    38.78	21244266	  2.07	          0.61	四川	化学原料	      47975.08	         34.54亿	20131015	396888.19	67.92	383031.94	729663.69	
002387	黑牛食品	8.56	-0.06	-0.70	8.60	8.66	8.39	8.62	   898.21	30048046	  1.05	          1.83	广东	饮料制造	      19182.76	         16.42亿	20131026	134779.88	20.70	68685.15	52087.58	
002388	新亚制程	9.28	0.12	1.31	9.18	9.35	9.02	9.16	   142.59	32705886	  1.35	          2.01	深圳	其他电子	      17640.00	         16.37亿	20131029	55536.55	5.48	52627.35	2867.35	
002389	南洋科技	7.48	0.02	0.27	7.54	7.77	7.30	7.46	    94.00	172590560	  1.37	          7.65	浙江	元件	      29766.96	         22.27亿	20131026	154607.72	11.14	90740.25	43282.85	
002390	信邦制药	35.20	-3.00	-7.85	38.00	38.20	34.45	38.20	   170.98	110392984	  2.54	          2.70	贵州	中药	      11287.67	         39.73亿	20131026	102380.48	31.42	107983.81	27468.65	
002391	长青股份	25.75	-0.25	-0.96	26.00	26.49	25.55	26.00	    28.11	60208008	  1.06	          2.27	江苏	化学制品	      10196.99	         26.26亿	20140125	194010.97	13.82	99741.68	84902.16	
002392	北京利尔	7.87	-0.23	-2.84	8.11	8.11	7.86	8.10	    27.11	115639584	  2.02	          6.78	北京	建筑材料	      21415.25	         16.85亿	20131205	271401.53	24.09	245117.25	32953.24	
